Vid_id,adview
VID_14863,4.553591
VID_19341,3.3659928
VID_19522,3.3895843
VID_7749,181.52557
VID_17107,61.501022
VID_12774,2.4693842
VID_8974,4.293217
VID_11208,162.67654
VID_6781,62.7871
VID_2411,3.1995025
VID_8384,-0.24213278
VID_21496,14.869794
VID_18389,31.48739
VID_18660,-5.388065
VID_1547,6.2473006
VID_1065,3.5727296
VID_7387,6.2751107
VID_11746,2.4348617
VID_7133,3.5112207
VID_17890,15.204663
VID_12710,32.39367
VID_4806,23.753304
VID_1976,15.440805
VID_13114,19.372572
VID_19933,3.3639634
VID_8961,3.7893732
VID_4436,7.0890746
VID_11471,21.43775
VID_6393,5.6352854
VID_8690,-5.8645296
VID_1266,33.531643
VID_10199,6.39258
VID_16287,67.703445
VID_11285,0.78404164
VID_22078,28.157845
VID_22632,225.49031
VID_17811,22.695799
VID_308,-1.855763
VID_8559,3.452023
VID_13391,5.5852633
VID_23733,1.3680167
VID_12814,10.21014
VID_7783,13.433131
VID_11619,5.097007
VID_4950,6.3005886
VID_17844,21.47073
VID_15758,13.64693
VID_20079,-4.034662
VID_10069,2.5090299
VID_15577,7.14751
VID_9911,6.8256826
VID_17668,3.686681
VID_22412,22.132364
VID_20668,2.3931441
VID_5469,11.515552
VID_3477,25.929228
VID_15324,-16.44256
VID_11267,13.027786
VID_8597,-2.029792
VID_14548,18.474161
VID_1194,-2.198833
VID_5600,7.1015697
VID_714,14.110484
VID_15462,0.8453941
VID_17243,-5.819421
VID_2432,-5.0687504
VID_12784,41.025608
VID_4755,5.2029285
VID_12103,3.0444262
VID_5452,32.004486
VID_1077,88.87015
VID_23047,-1.0445696
VID_2692,3.6100159
VID_20623,36.34364
VID_19418,2.878371
VID_22232,32.574677
VID_6574,196.93033
VID_7327,5.8352785
VID_13579,5.970287
VID_14575,13.533143
VID_5813,9.928098
VID_15008,8.494662
VID_575,18.373487
VID_1973,21.664127
VID_6371,1.7065948
VID_14854,9.838733
VID_14833,3.762567
VID_21299,256.7328
VID_16915,255.93182
VID_6309,0.5300226
VID_10230,2.6341107
VID_17533,13.46021
VID_13445,3.571179
VID_20091,3.2938988
VID_14734,-6.424863
VID_990,0.63923115
VID_1433,9.343558
VID_17335,23.293577
VID_9492,11.129417
VID_16368,0.9545456
VID_21194,43.119827
VID_7536,10.235343
VID_11647,5.060994
VID_22540,5.867773
VID_12919,6.9476213
VID_8573,4.6579685
VID_332,10.1129675
VID_23679,1.9243085
VID_6675,2.3964145
VID_6431,6.4279647
VID_12138,9.285415
VID_14674,5.50704
VID_9043,177.42157
VID_1427,10.7788925
VID_10326,6.4963903
VID_6121,5.6739745
VID_20413,14.219059
VID_19785,-0.64257324
VID_12681,30.681158
VID_20531,3.1802719
VID_6356,2.510697
VID_3790,2.2837842
VID_6591,5.7838454
VID_1798,14.382124
VID_409,5.047427
VID_11941,10.44791
VID_22788,1.3065101
VID_9094,8.599679
VID_7071,55.662712
VID_3436,10.02127
VID_20475,105.94589
VID_22614,-2.4701784
VID_15108,3.3073096
VID_7007,10.227213
VID_18260,6.9682026
VID_10317,11.589688
VID_21914,1.1777445
VID_8034,-0.9599817
VID_9624,1.953694
VID_9860,26.215635
VID_609,110.06637
VID_9013,-19.502405
VID_15684,-1.1157702
VID_11353,0.188992
VID_23124,30.199827
VID_7717,-11.766581
VID_12993,107.94087
VID_390,58.020718
VID_2574,1.4161321
VID_9826,55.16743
VID_20411,-2.5639074
VID_22008,31.009266
VID_23133,9.84838
VID_18461,4.2640457
VID_13349,10.967494
VID_8256,2.3029568
VID_10201,34.18712
VID_773,-1.0137962
VID_11020,-3.6674638
VID_12745,-2.9618223
VID_19425,3.1571016
VID_12029,0.74124414
VID_1907,0.98807186
VID_22849,10.320096
VID_2714,20.947016
VID_19918,2.2464828
VID_6134,2.5706112
VID_5853,85.44319
VID_10963,69.157715
VID_8466,9.4749565
VID_14189,1.0364006
VID_13934,42.02548
VID_5932,7.2057867
VID_15673,2.1861541
VID_7804,2.802265
VID_3722,4.1693687
VID_19906,4.313285
VID_3043,-15.049252
VID_1513,5.130007
VID_2110,109.344574
VID_17568,5.207444
VID_11373,-7.181343
VID_22316,-0.23084086
VID_15689,30.727201
VID_22380,-0.60133255
VID_6587,11.357949
VID_7533,1.7383821
VID_15710,-1.3045142
VID_821,15.020248
VID_13807,7.639564
VID_12586,10.821442
VID_7625,7.4810767
VID_22652,4.381092
VID_9901,87.623535
VID_7879,6.2127905
VID_15339,3.7919676
VID_10163,0.9583207
VID_21929,7.24441
VID_19609,41.6526
VID_64,2.1050982
VID_17238,1.9154874
VID_9551,10.563092
VID_9804,4.548204
VID_4537,3.1273563
VID_10869,2.907248
VID_22949,23.663023
VID_7384,18.397707
VID_15761,2.9657302
VID_3571,19.01054
VID_8563,-0.8490087
VID_16120,7.378457
VID_11440,4.856106
VID_3480,3.3761914
VID_4673,1.2058339
VID_4063,-0.909863
VID_16045,22.00251
VID_2318,10.016176
VID_21811,5.530395
VID_685,4.1484475
VID_18512,6.6751475
VID_21188,342.5778
VID_16896,2.1004658
VID_4347,4.3695145
VID_2525,-3.1580725
VID_20174,4.9025683
VID_7525,101.71103
VID_6181,15.931157
VID_8939,-18.071375
VID_6809,19.308023
VID_16279,1.4522244
VID_2836,2.636669
VID_19921,8.702568
VID_10241,-5.0361724
VID_5180,5.7364345
VID_7716,2.8093956
VID_5583,2.4843845
VID_12564,0.3080095
VID_2866,1.8658
VID_3702,29.571672
VID_10224,11.680527
VID_19132,-0.4411087
VID_16745,5.1714125
VID_9703,25.831581
VID_9081,3.3289778
VID_14978,56.099804
VID_20905,5.110188
VID_18935,5.693768
VID_21108,-12.235966
VID_18493,12.0189905
VID_8814,7.425574
VID_7192,0.7929809
VID_7355,-2.0026119
VID_2617,0.19110146
VID_22856,10.897779
VID_2794,1.0073608
VID_3468,-0.6120635
VID_17472,5.292626
VID_13767,-1.3581387
VID_17302,-2.353731
VID_22238,10.999244
VID_23200,32.064697
VID_14721,11.311349
VID_13902,1.6824967
VID_2880,3.862728
VID_23371,-1.2342473
VID_13147,8.751919
VID_16856,0.9457792
VID_7893,11.727987
VID_4230,5.6905723
VID_9663,91.4641
VID_22068,0.82429886
VID_3623,31.286015
VID_14520,-7.9784994
VID_3215,5.044761
VID_12263,8.567426
VID_20214,19.40557
VID_2926,28.374805
VID_13776,3.982707
VID_16270,4.765936
VID_1102,2.2853513
VID_2656,20.934887
VID_17831,0.86414224
VID_17518,13.811247
VID_20006,27.136543
VID_4357,39.026478
VID_5530,0.7777188
VID_2286,3.050222
VID_3113,12.47396
VID_2569,10.360783
VID_17384,6.946956
VID_14754,20.693556
VID_12427,14.42111
VID_7113,9.062121
VID_10799,-1.2866652
VID_6332,12.31176
VID_13405,26.294386
VID_4411,3.483432
VID_5731,2.6695294
VID_16584,64.85147
VID_4568,0.75673366
VID_3575,4.9571147
VID_15944,7.2705636
VID_15417,-9.351378
VID_5761,-3.065043
VID_11243,1.5336846
VID_362,3.2741637
VID_8932,-5.3674293
VID_22733,18.744104
VID_793,8.88603
VID_10956,22.39443
VID_4422,0.21704713
VID_10549,9.48763
VID_3939,1.4706943
VID_19790,32.071144
VID_18850,5.4252057
VID_13900,2.800219
VID_14794,1.5509504
VID_19774,10.463355
VID_12857,19.535105
VID_17928,-2.9293053
VID_3372,7.231697
VID_15175,25.661324
VID_4571,-1.879734
VID_7559,16.688663
VID_21354,30.467813
VID_10061,8.71683
VID_7537,16.29213
VID_3488,-2.9605405
VID_6878,2.0900154
VID_4973,15.577183
VID_13113,4.55058
VID_5266,-0.514897
VID_4629,-2.367567
VID_11240,18.672747
VID_20165,262.0404
VID_6081,86.15413
VID_16533,3.9773006
VID_15917,12.251634
VID_9570,0.033408076
VID_11907,21.769098
VID_23040,4.2148075
VID_23418,6.6294413
VID_3402,10.612754
VID_784,-10.064041
VID_9459,4.8576818
VID_14437,389.1333
VID_11004,4.96187
VID_18896,42.415413
VID_10256,0.7424926
VID_17618,46.57791
VID_22331,10.328869
VID_3752,1.8728467
VID_12128,7.0880947
VID_5781,25.947657
VID_22852,1.3522801
VID_3982,1.6519679
VID_12789,24.826248
VID_10045,12.667657
VID_16750,-0.1824736
VID_4877,23.446556
VID_21679,1.2344908
VID_4105,5.297761
VID_10655,3.3181672
VID_17768,-3.823936
VID_2849,28.415663
VID_3663,6.854061
VID_4544,-1.8205588
VID_2207,-9.220976
VID_7078,14.908632
VID_13144,3.431395
VID_4884,1.9382375
VID_852,10.563508
VID_12131,5.8886213
VID_16562,4.3039703
VID_9009,-5.7158146
VID_13487,6.0216827
VID_14576,-7.1132402
VID_16832,109.64107
VID_17985,6.7083745
VID_21569,102.04011
VID_4951,1.095138
VID_18135,-0.040702105
VID_1962,29.028831
VID_23091,0.26234573
VID_9672,3.928109
VID_20332,96.709404
VID_4113,3.0382202
VID_6555,2.7074857
VID_6209,2.0278971
VID_23570,5.832149
VID_14917,3.7810853
VID_17109,58.612976
VID_6136,3.5378158
VID_3040,10.567867
VID_9886,12.977522
VID_18657,18.12485
VID_2394,12.311027
VID_1352,0.68208545
VID_8297,6.7785473
VID_10112,3.0077043
VID_4262,1.4287524
VID_10461,139.50888
VID_1952,6.6501536
VID_10504,15.534197
VID_10590,1.7090386
VID_18256,2.0781417
VID_19145,56.835506
VID_20784,199.90968
VID_448,6.4620295
VID_6293,33.228004
VID_4462,37.97566
VID_6650,11.71872
VID_11002,11.300325
VID_17404,15.807123
VID_2118,0.9915569
VID_3642,57.049427
VID_7963,50.87894
VID_1340,22.844944
VID_6769,0.29941282
VID_23631,17.434528
VID_21726,30.7248
VID_11721,0.46231702
VID_1553,10.584108
VID_541,21.345314
VID_2429,-1.9897511
VID_13505,2.5781212
VID_23404,20.178177
VID_6298,3.7680762
VID_19086,3.03873
VID_19421,5.3928347
VID_3997,-29.866299
VID_5230,-10.674482
VID_14597,81.132065
VID_22282,16.527655
VID_3986,15.209053
VID_13078,6.966876
VID_5677,63.318478
VID_7886,92.437386
VID_20821,14.393514
VID_13253,20.812418
VID_3632,57.01209
VID_15975,1.4740496
VID_22577,-2.472184
VID_15223,4.1889834
VID_11245,28.947817
VID_1802,2.698846
VID_7434,8.943027
VID_11313,3.1906955
VID_2900,1.3244083
VID_106,0.59508574
VID_9784,4.603572
VID_15561,14.7496395
VID_20893,11.176924
VID_4174,4.0480113
VID_1295,3.4770937
VID_701,13.375387
VID_15384,10.484815
VID_7332,-2.2261202
VID_21757,7.560914
VID_16022,-3.839404
VID_16236,6.1042657
VID_20636,3.27023
VID_639,11.0795555
VID_3511,-5.0201497
VID_5508,5.1611457
VID_6281,7.2104306
VID_15053,49.727776
VID_3435,-0.6361741
VID_8616,27.069143
VID_14044,16.217133
VID_6493,0.7087237
VID_3158,8.17911
VID_10253,10.088742
VID_3001,5.988813
VID_20951,3.7601933
VID_5750,196.43823
VID_11466,1.2803261
VID_9642,-6.182737
VID_15556,1.258856
VID_14167,-2.9146569
VID_16180,-0.7194928
VID_5456,8.710134
VID_926,15.715332
VID_16685,9.951663
VID_14228,5.2559347
VID_14720,46.247807
VID_18717,26.223036
VID_10635,1.9446447
VID_20840,19.42279
VID_3096,22.304415
VID_3244,2.836499
VID_21373,1.7595731
VID_5533,12.470988
VID_4549,1.3853421
VID_22471,5.5198607
VID_3835,4.048929
VID_17761,114.270325
VID_5721,5.076651
VID_510,4.0433254
VID_19978,5.953709
VID_15191,51.2719
VID_17998,-6.352507
VID_23349,5.446424
VID_13271,1.2666111
VID_16457,-1.3131084
VID_21777,50.372234
VID_6416,3.4332566
VID_11087,20.011639
VID_7437,55.87023
VID_22835,4.948613
VID_8283,9.501642
VID_13522,-1.3198708
VID_7611,2.5150852
VID_8984,20.23794
VID_10628,325.17325
VID_9849,6.2398257
VID_1968,3.717251
VID_11578,-4.833092
VID_2237,41.30382
VID_15132,-9.5639515
VID_12746,5.547492
VID_3130,10.5705185
VID_9593,149.13797
VID_10652,3.5587704
VID_14015,14.700948
VID_7116,10.660198
VID_19028,-2.9034808
VID_17430,-15.918293
VID_21788,-7.1839857
VID_15831,1.3775806
VID_5942,9.262635
VID_15029,29.442657
VID_4352,43.083122
VID_21653,5.4124384
VID_6190,3.044001
VID_7095,21.063417
VID_2485,6.0757627
VID_6437,2.024837
VID_11325,28.771935
VID_13363,2.244489
VID_6398,4.2809706
VID_10189,-4.9146047
VID_18253,1.104675
VID_15829,11.962237
VID_12349,0.32873
VID_11887,39.09618
VID_22327,3.884756
VID_10815,2.925291
VID_1776,7.171777
VID_3175,1.4326327
VID_21068,5.4063087
VID_7316,106.51588
VID_21999,4.141649
VID_19345,-7.1187644
VID_3700,2.4319112
VID_7802,6.4069824
VID_2126,0.62697923
VID_1254,0.16158837
VID_18091,7.810305
VID_323,65.716415
VID_605,31.834278
VID_22819,9.235454
VID_6178,21.075687
VID_20098,4.36837
VID_18451,-0.08090156
VID_21177,7.102814
VID_6010,36.93958
VID_21931,5.436535
VID_14297,15.87268
VID_19770,1.2753212
VID_18120,-5.5267653
VID_1563,20.257484
VID_976,17.064575
VID_5235,-3.4393141
VID_4540,17.572243
VID_17883,71.191895
VID_16527,3.7535496
VID_1118,8.410267
VID_22359,10.366377
VID_10076,15.004994
VID_654,-10.439566
VID_15065,-5.3653417
VID_16385,-8.307654
VID_767,4.57747
VID_18898,2.6331131
VID_11910,7.0938087
VID_11880,1.0958586
VID_23174,3.620877
VID_6947,-1.4046596
VID_23593,1.5067354
VID_20704,13.106799
VID_6935,1.5338339
VID_19859,3.4077191
VID_6578,1.6154113
VID_9747,8.206608
VID_13132,1.4686413
VID_8734,2.433852
VID_22732,18.055685
VID_18516,0.7255514
VID_1949,-1.6036677
VID_22124,34.930138
VID_8310,16.726698
VID_14424,41.978413
VID_18895,14.730958
VID_13210,35.967377
VID_14732,19.248104
VID_6603,2.916861
VID_19754,66.699684
VID_9276,-3.4941218
VID_6369,24.424501
VID_12207,0.32910955
VID_11183,2.6736238
VID_18547,27.494213
VID_12303,1.0136014
VID_1587,17.701202
VID_22246,19.049593
VID_16300,-8.462697
VID_4282,1.7222925
VID_12064,12.050452
VID_20842,54.89601
VID_21172,20.098637
VID_4541,6.0652823
VID_12477,5.882895
VID_18127,-0.9570745
VID_1502,3.7941012
VID_18016,37.437366
VID_10950,4.8529115
VID_11735,-2.1249828
VID_11959,3.2216468
VID_20482,7.55163
VID_5816,9.166019
VID_7301,0.27169883
VID_226,51.890373
VID_20856,3.6511865
VID_5107,4.6515584
VID_11678,33.635895
VID_23497,0.2588392
VID_6797,53.21076
VID_22106,3.4978166
VID_10151,8.983707
VID_6725,1.7671642
VID_2435,3.3204548
VID_17908,32.382706
VID_454,-5.536162
VID_23067,14.495099
VID_21609,11.506657
VID_3253,23.81471
VID_5935,11.887854
VID_1568,16.504572
VID_14804,7.2324786
VID_22087,8.721174
VID_9497,1.1851255
VID_4592,18.656698
VID_5831,1.6323549
VID_11356,3.3238351
VID_17667,1.9864547
VID_13649,-0.20774716
VID_7974,38.63064
VID_6013,1.6072414
VID_4389,2.6613424
VID_19030,3.5912445
VID_832,20.955643
VID_14244,1.2522703
VID_282,23.59379
VID_17406,9.080988
VID_12603,4.784764
VID_4580,16.633959
VID_9481,3.522154
VID_22005,10.4785185
VID_20093,-1.3720858
VID_3816,-1.5012219
VID_12403,67.95643
VID_16868,-1.8234661
VID_11701,3.2289486
VID_16884,142.7051
VID_7812,2.5398338
VID_1655,5.185075
VID_21729,-4.37937
VID_6951,37.698116
VID_17539,7.180966
VID_2956,-0.7788999
VID_10006,18.899933
VID_14881,-3.787784
VID_1138,12.225319
VID_14030,36.697662
VID_3201,2.6254637
VID_17876,16.23093
VID_20857,5.0449266
VID_2154,13.652877
VID_5544,13.08466
VID_10712,22.864014
VID_6910,3.2957284
VID_2882,2.362318
VID_15719,64.24153
VID_2706,8.288124
VID_143,1.4799848
VID_10659,-3.1932623
VID_22669,117.105156
VID_3256,0.16679466
VID_18252,0.16642308
VID_137,7.492847
VID_8672,4.2653327
VID_12118,2.896106
VID_6922,12.982126
VID_17178,7.5782895
VID_4557,8.847292
VID_8160,7.6850376
VID_6384,-7.4752474
VID_23225,11.331971
VID_17567,-4.819452
VID_3948,51.44095
VID_9140,-4.096879
VID_7953,4.733981
VID_11092,5.2353086
VID_1181,162.17714
VID_8841,5.7413387
VID_1656,16.836332
VID_1754,3.7759042
VID_9938,11.6760235
VID_14679,6.0407686
VID_19110,3.9340405
VID_17072,28.829006
VID_18196,20.592854
VID_14429,13.058029
VID_20829,-1.049109
VID_1727,0.19269177
VID_4614,3.4658067
VID_16758,-2.5342536
VID_44,2.9746523
VID_15213,8.157066
VID_1709,10.059062
VID_5094,23.974386
VID_15523,-5.374952
VID_14180,18.641375
VID_17357,486.02927
VID_23027,5.825427
VID_739,0.6729789
VID_4921,73.66205
VID_12691,10.2602215
VID_3569,0.25610793
VID_5953,16.123056
VID_21747,15.538875
VID_9598,2.211555
VID_176,10.261569
VID_19040,0.81267595
VID_6705,-1.1503105
VID_21343,-3.4544017
VID_4162,-1.762708
VID_22679,8.241674
VID_19508,11.725067
VID_2131,0.020357043
VID_9655,13.374801
VID_4729,324.9709
VID_21712,1.3965471
VID_23591,392.80368
VID_1571,7.5065107
VID_19048,-1.8989098
VID_10794,68.435905
VID_8462,16.34835
VID_7572,4.7856145
VID_19660,3.1424186
VID_10977,2.6344182
VID_18270,0.049763262
VID_10621,36.019382
VID_20459,1.1036868
VID_8902,18.923306
VID_8879,-3.621736
VID_23588,2.2582054
VID_21748,1.536044
VID_17517,58.748974
VID_17678,-0.059318066
VID_12011,7.828324
VID_21869,4.9236245
VID_7035,13.833924
VID_915,6.5203805
VID_3330,-0.5222044
VID_21146,4.7578907
VID_5812,1.6305954
VID_21236,6.2468553
VID_19792,2.5706162
VID_11920,-3.042581
VID_8060,1.1510184
VID_11201,88.878876
VID_4814,-1.3755885
VID_2255,13.490208
VID_1557,22.901579
VID_4517,16.743898
VID_1847,1.7580839
VID_12468,10.976074
VID_17563,8.194946
VID_6092,14.113437
VID_8505,5.4168367
VID_3145,5.244352
VID_4523,0.06780678
VID_5572,-1.0437049
VID_15622,14.132956
VID_23664,-1.2187837
VID_1199,-8.480515
VID_20859,4.067971
VID_20219,-0.2639258
VID_14843,3.9962466
VID_10143,11.229351
VID_18589,10.903675
VID_12417,1.7823325
VID_13581,2.6465
VID_3415,1.519722
VID_17443,3.1897767
VID_4628,13.401975
VID_7870,1.254033
VID_17045,3.8640974
VID_20063,-26.546343
VID_11909,189.74236
VID_17225,-8.758768
VID_14680,5.6051373
VID_7326,6.14861
VID_15140,5.8976727
VID_2324,37.921474
VID_2936,17.540462
VID_18115,4.304332
VID_9316,4.4861164
VID_18367,6.9048057
VID_15205,0.1964871
VID_3068,9.868454
VID_6319,-21.428377
VID_14285,10.70564
VID_20949,-0.18036032
VID_7519,32.084984
VID_5836,11.947943
VID_20268,0.5882219
VID_12833,-0.12480831
VID_17659,5.5792594
VID_7137,0.42838472
VID_22579,15.080445
VID_21681,5.859644
VID_2911,11.070372
VID_23348,2.842514
VID_15619,3.739843
VID_10327,142.08093
VID_13590,12.406669
VID_9793,14.056147
VID_22698,12.042044
VID_2798,3.1072226
VID_15022,-1.487303
VID_23502,9.501089
VID_865,-1.9672728
VID_12126,8.060383
VID_10439,4.9659286
VID_3103,26.955276
VID_10764,-3.2388332
VID_20169,6.848179
VID_20766,1.1123106
VID_20512,2.6936297
VID_21472,38.237396
VID_18887,40.633
VID_922,-1.9286296
VID_21984,17.52374
VID_16563,-8.013487
VID_16788,-33.86217
VID_17778,4.1295347
VID_1904,5.4411836
VID_928,8.648779
VID_12845,5.696125
VID_6422,5.515423
VID_10221,-3.8661203
VID_15977,3.8675873
VID_21774,6.61618
VID_19891,11.973166
VID_23519,74.34775
VID_9823,1.693284
VID_17541,6.843042
VID_15111,7.149916
VID_19743,-0.09307456
VID_5621,57.48774
VID_7492,0.4895178
VID_4974,10.612171
VID_3104,0.3042416
VID_22084,26.162704
VID_8234,1.2294165
VID_13324,-0.9195192
VID_18874,4.66025
VID_12753,6.317104
VID_3226,1.9004003
VID_5911,2.1434226
VID_18670,14.41841
VID_13918,-2.5363524
VID_22137,6.9967914
VID_5582,90.75526
VID_17134,16.795538
VID_6065,31.653433
VID_7714,27.814005
VID_19758,36.658287
VID_5181,21.549025
VID_11772,11.3489895
VID_10293,18.641964
VID_18907,4.601086
VID_11238,78.43537
VID_9684,7.4703145
VID_14439,-5.5983176
VID_3502,15.130724
VID_4648,52.96963
VID_7319,14.031443
VID_22221,24.320704
VID_10521,9.862717
VID_23193,20.00033
VID_9209,3.9858203
VID_386,4.9259005
VID_41,1.8499178
VID_4129,0.22436175
VID_1323,30.10569
VID_19618,79.12939
VID_6806,17.418959
VID_5608,12.914302
VID_8789,12.260845
VID_16467,0.735167
VID_3723,-5.2563467
VID_4399,-2.1354823
VID_259,8.078609
VID_17597,-16.1626
VID_21110,30.697891
VID_293,31.444834
VID_22872,-3.3134022
VID_3543,12.861108
VID_17344,8.106762
VID_2219,7.5311575
VID_4004,5.17284
VID_4449,14.304237
VID_3243,-3.1026227
VID_11767,9.410768
VID_19467,0.7695161
VID_16918,19.744963
VID_8455,4.3520956
VID_20744,5.930794
VID_20358,8.433716
VID_23417,54.716686
VID_4859,32.46427
VID_21291,17.024977
VID_2742,70.704796
VID_932,78.899734
VID_4665,11.276467
VID_1931,140.88225
VID_834,-1.1737852
VID_16455,0.3049772
VID_18695,3.2881126
VID_12570,48.560944
VID_3363,2.989177
VID_1429,83.38205
VID_23147,0.507555
VID_370,0.22004974
VID_8257,36.333252
VID_14746,3.6888316
VID_12892,3.757063
VID_9440,14.422358
VID_6662,4.1239347
VID_2439,5.4055953
VID_18596,31.439896
VID_5669,8.390083
VID_20658,33.98115
VID_5661,7.4940543
VID_19314,23.4487
VID_21996,-1.6134727
VID_4895,13.30813
VID_17999,11.413517
VID_1786,1.5788351
VID_23173,1.7409389
VID_7943,2.0683336
VID_12577,8.597811
VID_17318,32.156597
VID_21978,10.916572
VID_11917,0.48402253
VID_7819,5.967764
VID_16076,7.2203403
VID_1612,10.028555
VID_17300,1.6531603
VID_19434,-4.233489
VID_5088,0.5181012
VID_21732,8.888866
VID_12730,-4.763088
VID_1460,215.91011
VID_17895,32.138977
VID_16178,20.557188
VID_22430,7.0301175
VID_12248,4.5168366
VID_18022,112.99553
VID_3374,11.978243
VID_3356,2.0208154
VID_23558,3.4927375
VID_21886,7.884581
VID_12680,-0.02832073
VID_5318,79.572464
VID_18729,1.2095165
VID_3743,-0.5399684
VID_22340,4.2059193
VID_7883,1.2699013
VID_14571,1.4037981
VID_20046,11.871656
VID_14313,0.9476071
VID_19082,-4.102432
VID_11669,19.720287
VID_2403,5.6686974
VID_7712,-23.34054
VID_18609,2.4707942
VID_11421,10.69937
VID_17566,1.0670521
VID_18756,-2.662076
VID_4247,44.00808
VID_873,0.36373302
VID_5746,6.288668
VID_13164,2.6525419
VID_7328,8.480495
VID_12080,1.3423352
VID_6225,27.259735
VID_21762,24.084286
VID_7152,7.452516
VID_18531,-1.0229784
VID_13933,30.696512
VID_20645,-1.2135558
VID_7912,7.3893485
VID_3764,3.8456535
VID_1419,20.85853
VID_10266,-2.0243134
VID_17267,13.105482
VID_17708,1.0748525
VID_14260,77.77192
VID_22827,-15.601406
VID_15849,5.2150354
VID_6295,35.15619
VID_4035,11.240986
VID_15408,5.3380623
VID_17222,-3.4362752
VID_6272,15.571676
VID_11058,259.60187
VID_7933,8.077049
VID_10786,47.18352
VID_15374,13.287524
VID_19008,9.406544
VID_2844,3.561885
VID_12873,14.0931835
VID_1355,7.0370555
VID_19948,3.4952419
VID_13963,-0.64576125
VID_21011,3.392017
VID_21482,1.8615443
VID_21047,102.56467
VID_4720,12.963355
VID_22653,5.748247
VID_17703,7.2566
VID_13037,4.719627
VID_18144,-1.0302429
VID_23720,-2.5302734
VID_15700,39.607388
VID_2508,5.0789037
VID_22904,7.511121
VID_17530,62.599625
VID_18410,-10.760772
VID_1699,4.2865667
VID_13566,5.427581
VID_8420,3.352204
VID_11889,0.8633968
VID_895,5.985306
VID_3134,-1.2168356
VID_10710,13.156326
VID_4238,4.686746
VID_11849,4.983169
VID_2588,0.3263116
VID_6522,41.215607
VID_12950,7.6388426
VID_11709,31.1016
VID_16269,23.429434
VID_364,1.5651938
VID_2644,149.7263
VID_23659,54.456383
VID_2730,3.726021
VID_1454,5.355147
VID_2825,8.408459
VID_20225,-3.4093645
VID_1489,4.372878
VID_23715,5.563559
VID_12821,4.269269
VID_11847,7.4602914
VID_7640,3.5619187
VID_19332,0.952791
VID_5762,-0.46892542
VID_20998,-1.0761315
VID_11454,0.48369923
VID_17762,19.600286
VID_691,23.600344
VID_21981,0.6477808
VID_14040,0.81385314
VID_5138,-24.061932
VID_2373,4.9405875
VID_6714,4.7155232
VID_19344,3.717542
VID_6267,12.888219
VID_7897,-3.403201
VID_13511,13.11326
VID_6917,24.121393
VID_3310,73.53389
VID_14906,7.1828485
VID_7881,7.3095403
VID_13142,-8.866689
VID_15795,3.8094242
VID_18665,1.0005231
VID_2431,4.998441
VID_2025,287.6114
VID_1001,112.97084
VID_3076,6.01802
VID_16999,5.386548
VID_22546,8.4354515
VID_22344,7.0795813
VID_20339,-6.020745
VID_504,0.30356964
VID_17790,83.75928
VID_3641,10.70895
VID_18275,14.326152
VID_14821,7.0737185
VID_1580,3.566289
VID_9979,1.2395698
VID_21425,2.5871508
VID_6419,10.481671
VID_6374,26.347488
VID_23257,0.10910499
VID_6998,1.2827634
VID_8926,1.4984349
VID_4243,8.8850355
VID_14086,14.411762
VID_22645,132.48509
VID_21879,32.183445
VID_9573,-0.90641344
VID_1998,1.0562801
VID_14137,5.3532796
VID_7136,6.682212
VID_9981,11.92063
VID_11657,7.6613636
VID_7110,-8.395587
VID_21099,9.148787
VID_1543,0.17344305
VID_5706,13.051384
VID_23139,35.928505
VID_5755,9.710914
VID_13994,13.771565
VID_11854,2.0941358
VID_18964,0.8069038
VID_14089,43.5383
VID_1725,1.3112693
VID_14435,23.858643
VID_13519,-10.044204
VID_6687,-13.0288315
VID_992,0.8518245
VID_13255,1.3691145
VID_8720,8.99596
VID_22967,40.783665
VID_21862,0.057608753
VID_1011,14.627516
VID_18429,2.5606053
VID_19556,7.9789114
VID_11414,29.859129
VID_4631,106.079056
VID_886,0.49790695
VID_18079,5.4186416
VID_16482,-2.5392115
VID_23628,3.3857675
VID_2940,-0.21927977
VID_22096,4.8293886
VID_18014,23.692875
VID_8405,13.186753
VID_7807,0.8486518
VID_12928,2.9245138
VID_23436,6.851672
VID_2351,24.92739
VID_22593,1.9365072
VID_10735,-2.0624058
VID_9377,127.575226
VID_12438,1.2395415
VID_20892,0.98418605
VID_1087,-0.33488333
VID_5149,15.137419
VID_1085,10.222098
VID_16895,25.933453
VID_10319,2.2728233
VID_4222,-2.8460708
VID_13244,5.861746
VID_14100,3.5321045
VID_4217,75.47185
VID_10197,7.648013
VID_3220,-1.4609867
VID_13107,65.94496
VID_6301,40.219887
VID_15202,1.3530623
VID_8263,21.335604
VID_10766,7.291146
VID_6885,7.892959
VID_8141,4.467216
VID_20428,9.593845
VID_14824,26.322754
VID_7651,1.8167332
VID_10878,6.3802614
VID_4263,9.2926855
VID_9922,13.39783
VID_6475,-11.237055
VID_15557,-18.69461
VID_17806,8.59701
VID_17324,7.226671
VID_19027,-1.3460847
VID_21128,-11.186272
VID_3196,77.79617
VID_9196,5.063197
VID_17497,21.21353
VID_11413,-1.2277826
VID_10917,57.92277
VID_22606,23.643724
VID_9824,7.428396
VID_23286,-1.795923
VID_9752,35.203754
VID_13761,2.9558387
VID_21939,5.670648
